"subject" "activity" "variable" "mean(value)"
25 "STANDING" "tbodygyro-mean()-x" -0.012304898377193
25 "STANDING" "tbodygyro-mean()-y" -0.0778616409423099
25 "STANDING" "tbodygyro-mean()-z" 0.102279039896287
25 "STANDING" "tbodygyro-std()-x" -0.747938599023392
25 "STANDING" "tbodygyro-std()-y" -0.81201447497076
25 "STANDING" "tbodygyro-std()-z" -0.796801556871345
25 "STANDING" "tbodygyrojerk-mean()-x" -0.106956810491754
25 "STANDING" "tbodygyrojerk-mean()-y" -0.039178116686345
25 "STANDING" "tbodygyrojerk-mean()-z" -0.0558615330477193
25 "STANDING" "tbodygyrojerk-std()-x" -0.819645866695906
25 "STANDING" "tbodygyrojerk-std()-y" -0.92376429619883
25 "STANDING" "tbodygyrojerk-std()-z" -0.869013091578947
25 "STANDING" "tbodygyrojerkmag-mean()" -0.882302748976608
25 "STANDING" "tbodygyrojerkmag-std()" -0.902127701491228
25 "STANDING" "tbodygyromag-mean()" -0.702316028245614
25 "STANDING" "tbodygyromag-std()" -0.750813458773684
25 "STANDING" "tgravityacc-mean()-x" 0.617567726023392
25 "STANDING" "tgravityacc-mean()-y" 0.0880683538245614
25 "STANDING" "tgravityacc-mean()-z" 0.276947228143363
25 "STANDING" "tgravityacc-std()-x" -0.946597675643275
25 "STANDING" "tgravityacc-std()-y" -0.892577652526316
25 "STANDING" "tgravityacc-std()-z" -0.874429690055556
25 "STANDING" "tgravityaccmag-mean()" -0.650083046388889
25 "STANDING" "tgravityaccmag-std()" -0.718445536415205
26 "LAYING" "fbodyacc-mean()-x" -0.65109030186199
26 "LAYING" "fbodyacc-mean()-y" -0.610425833240306
26 "LAYING" "fbodyacc-mean()-z" -0.724046087155612
26 "LAYING" "fbodyacc-std()-x" -0.61349959767602
26 "LAYING" "fbodyacc-std()-y" -0.600274809826275
26 "LAYING" "fbodyacc-std()-z" -0.718490475765306
26 "LAYING" "fbodyaccjerk-mean()-x" -0.699413168295663
26 "LAYING" "fbodyaccjerk-mean()-y" -0.696726473912755
26 "LAYING" "fbodyaccjerk-mean()-z" -0.76956529125
26 "LAYING" "fbodyaccjerk-std()-x" -0.694314518927551
26 "LAYING" "fbodyaccjerk-std()-y" -0.6803580612
26 "LAYING" "fbodyaccjerk-std()-z" -0.78604912494898
26 "LAYING" "fbodyaccmag-mean()" -0.6317569828625
26 "LAYING" "fbodyaccmag-std()" -0.673917799546684
26 "LAYING" "fbodybodyaccjerkmag-mean()" -0.679278323637755
26 "LAYING" "fbodybodyaccjerkmag-std()" -0.678025758312755
26 "LAYING" "fbodybodygyrojerkmag-mean()" -0.823865297193878
26 "LAYING" "fbodybodygyrojerkmag-std()" -0.823991408418367
26 "LAYING" "fbodybodygyromag-mean()" -0.770504884821429
26 "LAYING" "fbodybodygyromag-std()" -0.782624320831633
26 "LAYING" "fbodygyro-mean()-x" -0.703109561068878
26 "LAYING" "fbodygyro-mean()-y" -0.799353075357143
26 "LAYING" "fbodygyro-mean()-z" -0.689404846813776
26 "LAYING" "fbodygyro-std()-x" -0.78740310059949
26 "LAYING" "fbodygyro-std()-y" -0.803635337372449
26 "LAYING" "fbodygyro-std()-z" -0.735942384438775
26 "LAYING" "tbodyacc-mean()-x" 0.2730365808625
26 "LAYING" "tbodyacc-mean()-y" -0.0161687277463495
26 "LAYING" "tbodyacc-mean()-z" -0.107637894928571
26 "LAYING" "tbodyacc-std()-x" -0.623101031168367
26 "LAYING" "tbodyacc-std()-y" -0.585967142418112
26 "LAYING" "tbodyacc-std()-z" -0.70498062744898
26 "LAYING" "tbodyaccjerk-mean()-x" 0.0808743261341837
26 "LAYING" "tbodyaccjerk-mean()-y" 0.00767709978181122
26 "LAYING" "tbodyaccjerk-mean()-z" -0.00724891943768878
26 "LAYING" "tbodyaccjerk-std()-x" -0.682815652993112
26 "LAYING" "tbodyaccjerk-std()-y" -0.678386582086227
26 "LAYING" "tbodyaccjerk-std()-z" -0.778349460841837
26 "LAYING" "tbodyaccjerkmag-mean()" -0.694917859209184
26 "LAYING" "tbodyaccjerkmag-std()" -0.677426336392347
26 "LAYING" "tbodyaccmag-mean()" -0.600932264175765
26 "LAYING" "tbodyaccmag-std()" -0.620355788665816
26 "LAYING" "tbodygyro-mean()-x" -0.020659932105102
26 "LAYING" "tbodygyro-mean()-y" -0.0827415060904082
26 "LAYING" "tbodygyro-mean()-z" 0.0917853294044643
26 "LAYING" "tbodygyro-std()-x" -0.766673970339286
26 "LAYING" "tbodygyro-std()-y" -0.800675471045918
26 "LAYING" "tbodygyro-std()-z" -0.703347205619898
26 "LAYING" "tbodygyrojerk-mean()-x" -0.0988125627461224
26 "LAYING" "tbodygyrojerk-mean()-y" -0.040476400288852
26 "LAYING" "tbodygyrojerk-mean()-z" -0.0558282743354031
26 "LAYING" "tbodygyrojerk-std()-x" -0.732321370690816
26 "LAYING" "tbodygyrojerk-std()-y" -0.836112175331633
26 "LAYING" "tbodygyrojerk-std()-z" -0.773101524821429
26 "LAYING" "tbodygyrojerkmag-mean()" -0.798325916709184
26 "LAYING" "tbodygyrojerkmag-std()" -0.818279112908163
26 "LAYING" "tbodygyromag-mean()" -0.694597662936224
26 "LAYING" "tbodygyromag-std()" -0.751833690215051
26 "LAYING" "tgravityacc-mean()-x" 0.615123534668367
26 "LAYING" "tgravityacc-mean()-y" 0.10870478277551
26 "LAYING" "tgravityacc-mean()-z" 0.234107010472449
26 "LAYING" "tgravityacc-std()-x" -0.96781789994898
26 "LAYING" "tgravityacc-std()-y" -0.959713562227041
26 "LAYING" "tgravityacc-std()-z" -0.955643363545918
26 "LAYING" "tgravityaccmag-mean()" -0.600932264175765
26 "LAYING" "tgravityaccmag-std()" -0.620355788665816
27 "LAYING" "fbodyacc-mean()-x" -0.681454795855319
27 "LAYING" "fbodyacc-mean()-y" -0.641267840429521
27 "LAYING" "fbodyacc-mean()-z" -0.715482857547872
27 "LAYING" "fbodyacc-std()-x" -0.654659392263298
27 "LAYING" "fbodyacc-std()-y" -0.649506674776596
27 "LAYING" "fbodyacc-std()-z" -0.692130765962766
27 "LAYING" "fbodyaccjerk-mean()-x" -0.714554678365692
27 "LAYING" "fbodyaccjerk-mean()-y" -0.694509658473138
27 "LAYING" "fbodyaccjerk-mean()-z" -0.76857445225266
27 "LAYING" "fbodyaccjerk-std()-x" -0.712857956529255
27 "LAYING" "fbodyaccjerk-std()-y" -0.675744794384308
27 "LAYING" "fbodyaccjerk-std()-z" -0.797303408218085
27 "LAYING" "fbodyaccmag-mean()" -0.667185803946808
27 "LAYING" "fbodyaccmag-std()" -0.734883056953989
27 "LAYING" "fbodybodyaccjerkmag-mean()" -0.688572791044947
27 "LAYING" "fbodybodyaccjerkmag-std()" -0.707531366315426
27 "LAYING" "fbodybodygyrojerkmag-mean()" -0.837585999827128
27 "LAYING" "fbodybodygyrojerkmag-std()" -0.848260021656915
27 "LAYING" "fbodybodygyromag-mean()" -0.785953610106383
27 "LAYING" "fbodybodygyromag-std()" -0.777810418832447
27 "LAYING" "fbodygyro-mean()-x" -0.768505711292553
27 "LAYING" "fbodygyro-mean()-y" -0.795433953608777
27 "LAYING" "fbodygyro-mean()-z" -0.702788513114362
27 "LAYING" "fbodygyro-std()-x" -0.806288410297872
27 "LAYING" "fbodygyro-std()-y" -0.808791849202128
27 "LAYING" "fbodygyro-std()-z" -0.697147299066489
27 "LAYING" "tbodyacc-mean()-x" 0.277264567074468
27 "LAYING" "tbodyacc-mean()-y" -0.0167969215592152
27 "LAYING" "tbodyacc-mean()-z" -0.110848300413564
27 "LAYING" "tbodyacc-std()-x" -0.660976085218085
27 "LAYING" "tbodyacc-std()-y" -0.630460488658511
27 "LAYING" "tbodyacc-std()-z" -0.68321532587766
27 "LAYING" "tbodyaccjerk-mean()-x" 0.0768320396617021
27 "LAYING" "tbodyaccjerk-mean()-y" 0.00617714992829521
27 "LAYING" "tbodyaccjerk-mean()-z" -0.00495000607441489
27 "LAYING" "tbodyaccjerk-std()-x" -0.700549974357447
27 "LAYING" "tbodyaccjerk-std()-y" -0.674792293475665
27 "LAYING" "tbodyaccjerk-std()-z" -0.783632076781915
27 "LAYING" "tbodyaccjerkmag-mean()" -0.70180744799867
27 "LAYING" "tbodyaccjerkmag-std()" -0.696003354282979
27 "LAYING" "tbodyaccmag-mean()" -0.627947737417819
27 "LAYING" "tbodyaccmag-std()" -0.677874152031915
27 "LAYING" "tbodygyro-mean()-x" -0.0608887602789628
27 "LAYING" "tbodygyro-mean()-y" -0.0552177945716489
27 "LAYING" "tbodygyro-mean()-z" 0.108947089653191
27 "LAYING" "tbodygyro-std()-x" -0.795853557018617
27 "LAYING" "tbodygyro-std()-y" -0.802048718989362
27 "LAYING" "tbodygyro-std()-z" -0.674128512103723
27 "LAYING" "tbodygyrojerk-mean()-x" -0.0893066039356303
27 "LAYING" "tbodygyrojerk-mean()-y" -0.0450414487725798
27 "LAYING" "tbodygyrojerk-mean()-z" -0.0586254676047872
27 "LAYING" "tbodygyrojerk-std()-x" -0.8210758325
27 "LAYING" "tbodygyrojerk-std()-y" -0.837320211489362
27 "LAYING" "tbodygyrojerk-std()-z" -0.782945588829787
27 "LAYING" "tbodygyrojerkmag-mean()" -0.823067662473404
27 "LAYING" "tbodygyrojerkmag-std()" -0.837212879564096
27 "LAYING" "tbodygyromag-mean()" -0.694016019806117
27 "LAYING" "tbodygyromag-std()" -0.754713306440957
27 "LAYING" "tgravityacc-mean()-x" 0.627230079867021
27 "LAYING" "tgravityacc-mean()-y" 0.032242387143617
27 "LAYING" "tgravityacc-mean()-z" 0.14116869604876
27 "LAYING" "tgravityacc-std()-x" -0.974620173404255
27 "LAYING" "tgravityacc-std()-y" -0.972505174787234
27 "LAYING" "tgravityacc-std()-z" -0.959200394414894
27 "LAYING" "tgravityaccmag-mean()" -0.627947737417819
27 "LAYING" "tgravityaccmag-std()" -0.677874152031915
28 "LAYING" "fbodyacc-mean()-x" -0.654156519193717
28 "LAYING" "fbodyacc-mean()-y" -0.584932500113874
28 "LAYING" "fbodyacc-mean()-z" -0.715134474431937
28 "LAYING" "fbodyacc-std()-x" -0.647807192984293
28 "LAYING" "fbodyacc-std()-y" -0.595110472615916
28 "LAYING" "fbodyacc-std()-z" -0.695767279528796
28 "LAYING" "fbodyaccjerk-mean()-x" -0.686723799059424
28 "LAYING" "fbodyaccjerk-mean()-y" -0.670718095926963
28 "LAYING" "fbodyaccjerk-mean()-z" -0.779061720358639
28 "LAYING" "fbodyaccjerk-std()-x" -0.704073382410995
28 "LAYING" "fbodyaccjerk-std()-y" -0.654855915271466
28 "LAYING" "fbodyaccjerk-std()-z" -0.821715494424084
28 "LAYING" "fbodyaccmag-mean()" -0.628763247405236
28 "LAYING" "fbodyaccmag-std()" -0.696993999667801
28 "LAYING" "fbodybodyaccjerkmag-mean()" -0.675428720467801
28 "LAYING" "fbodybodyaccjerkmag-std()" -0.706415829342932
28 "LAYING" "fbodybodygyrojerkmag-mean()" -0.806882151753927
28 "LAYING" "fbodybodygyrojerkmag-std()" -0.818448508376963
28 "LAYING" "fbodybodygyromag-mean()" -0.73790809206911
28 "LAYING" "fbodybodygyromag-std()" -0.743784612693717
28 "LAYING" "fbodygyro-mean()-x" -0.674356656020942
28 "LAYING" "fbodygyro-mean()-y" -0.747067907931937
28 "LAYING" "fbodygyro-mean()-z" -0.673513886890838
28 "LAYING" "fbodygyro-std()-x" -0.762030978010471
28 "LAYING" "fbodygyro-std()-y" -0.740819453429319
28 "LAYING" "fbodygyro-std()-z" -0.700291282881152
28 "LAYING" "tbodyacc-mean()-x" 0.277532554764398
28 "LAYING" "tbodyacc-mean()-y" -0.0191721442063089
28 "LAYING" "tbodyacc-mean()-z" -0.109710873104188
28 "LAYING" "tbodyacc-std()-x" -0.649040391307853
28 "LAYING" "tbodyacc-std()-y" -0.573651895933508
28 "LAYING" "tbodyacc-std()-z" -0.685821415026178
28 "LAYING" "tbodyaccjerk-mean()-x" 0.0807263062382199
28 "LAYING" "tbodyaccjerk-mean()-y" 0.0138224436546073
28 "LAYING" "tbodyaccjerk-mean()-z" 0.000824208324801046
28 "LAYING" "tbodyaccjerk-std()-x" -0.680813725392147
28 "LAYING" "tbodyaccjerk-std()-y" -0.651619848945026
28 "LAYING" "tbodyaccjerk-std()-z" -0.800870581884817
28 "LAYING" "tbodyaccjerkmag-mean()" -0.689429387759162
28 "LAYING" "tbodyaccjerkmag-std()" -0.687703433627487
28 "LAYING" "tbodyaccmag-mean()" -0.610030902501309
28 "LAYING" "tbodyaccmag-std()" -0.635821226515969
28 "LAYING" "tbodygyro-mean()-x" -0.064496354556466
28 "LAYING" "tbodygyro-mean()-y" -0.0471474023101021
28 "LAYING" "tbodygyro-mean()-z" 0.100840281329581
28 "LAYING" "tbodygyro-std()-x" -0.740276591873298
28 "LAYING" "tbodygyro-std()-y" -0.741285540196335
28 "LAYING" "tbodygyro-std()-z" -0.669789662889791
28 "LAYING" "tbodygyrojerk-mean()-x" -0.0881213551172775
28 "LAYING" "tbodygyrojerk-mean()-y" -0.0447972595862042
28 "LAYING" "tbodygyrojerk-mean()-z" -0.0607680707408115
28 "LAYING" "tbodygyrojerk-std()-x" -0.720515676293194
28 "LAYING" "tbodygyrojerk-std()-y" -0.825038783246073
28 "LAYING" "tbodygyrojerk-std()-z" -0.769755981125654
28 "LAYING" "tbodygyrojerkmag-mean()" -0.78929494326178
28 "LAYING" "tbodygyrojerkmag-std()" -0.805738383010471
28 "LAYING" "tbodygyromag-mean()" -0.648538641430367
28 "LAYING" "tbodygyromag-std()" -0.710956808836911
28 "LAYING" "tgravityacc-mean()-x" 0.62376789513089
28 "LAYING" "tgravityacc-mean()-y" -0.14757775521466
28 "LAYING" "tgravityacc-mean()-z" -0.0469931021049738
28 "LAYING" "tgravityacc-std()-x" -0.973873328062827
28 "LAYING" "tgravityacc-std()-y" -0.960365626256545
28 "LAYING" "tgravityacc-std()-z" -0.946225637251309
28 "LAYING" "tgravityaccmag-mean()" -0.610030902501309
28 "LAYING" "tgravityaccmag-std()" -0.635821226515969
29 "LAYING" "fbodyacc-mean()-x" -0.579901000186134
29 "LAYING" "fbodyacc-mean()-y" -0.587686308146221
29 "LAYING" "fbodyacc-mean()-z" -0.680547675465116
29 "LAYING" "fbodyacc-std()-x" -0.5727879490375
29 "LAYING" "fbodyacc-std()-y" -0.630978844851831
29 "LAYING" "fbodyacc-std()-z" -0.602550925183721
29 "LAYING" "fbodyaccjerk-mean()-x" -0.629875853152035
29 "LAYING" "fbodyaccjerk-mean()-y" -0.641289075786337
29 "LAYING" "fbodyaccjerk-mean()-z" -0.768433928313954
29 "LAYING" "fbodyaccjerk-std()-x" -0.651564188964826
29 "LAYING" "fbodyaccjerk-std()-y" -0.655526116655523
29 "LAYING" "fbodyaccjerk-std()-z" -0.818292780813954
29 "LAYING" "fbodyaccmag-mean()" -0.589294014734302
29 "LAYING" "fbodyaccmag-std()" -0.639314176054942
29 "LAYING" "fbodybodyaccjerkmag-mean()" -0.609879937469099
29 "LAYING" "fbodybodyaccjerkmag-std()" -0.636434470547384
29 "LAYING" "fbodybodygyrojerkmag-mean()" -0.840464164156977
29 "LAYING" "fbodybodygyrojerkmag-std()" -0.851462426569767
29 "LAYING" "fbodybodygyromag-mean()" -0.722018434984302
29 "LAYING" "fbodybodygyromag-std()" -0.671454324368401
29 "LAYING" "fbodygyro-mean()-x" -0.685747413486628
29 "LAYING" "fbodygyro-mean()-y" -0.735972301656977
29 "LAYING" "fbodygyro-mean()-z" -0.689221357718023
29 "LAYING" "fbodygyro-std()-x" -0.752567831707849
29 "LAYING" "fbodygyro-std()-y" -0.588857987485174
29 "LAYING" "fbodygyro-std()-z" -0.749163172296512
29 "LAYING" "tbodyacc-mean()-x" 0.279111521944767
29 "LAYING" "tbodyacc-mean()-y" -0.018471953048314
29 "LAYING" "tbodyacc-mean()-z" -0.108675612269477
29 "LAYING" "tbodyacc-std()-x" -0.574295395364826
29 "LAYING" "tbodyacc-std()-y" -0.598400275636657
29 "LAYING" "tbodyacc-std()-z" -0.606461283926453
29 "LAYING" "tbodyaccjerk-mean()-x" 0.0788382324713372
29 "LAYING" "tbodyaccjerk-mean()-y" 0.00900161248883721
29 "LAYING" "tbodyaccjerk-mean()-z" -0.00355290542467733
29 "LAYING" "tbodyaccjerk-std()-x" -0.623456414216366
29 "LAYING" "tbodyaccjerk-std()-y" -0.635499779848779
29 "LAYING" "tbodyaccjerk-std()-z" -0.793746797790698
29 "LAYING" "tbodyaccjerkmag-mean()" -0.664538060484884
29 "LAYING" "tbodyaccjerkmag-std()" -0.620472049862791
29 "LAYING" "tbodyaccmag-mean()" -0.553585593347965
29 "LAYING" "tbodyaccmag-std()" -0.579067216088081
29 "LAYING" "tbodygyro-mean()-x" -0.0101831910869331
29 "LAYING" "tbodygyro-mean()-y" -0.0882883296441861
29 "LAYING" "tbodygyro-mean()-z" 0.0881626266546221
29 "LAYING" "tbodygyro-std()-x" -0.73469927369157
29 "LAYING" "tbodygyro-std()-y" -0.634569173421512
29 "LAYING" "tbodygyro-std()-z" -0.713864583982558
29 "LAYING" "tbodygyrojerk-mean()-x" -0.100707751809855
29 "LAYING" "tbodygyrojerk-mean()-y" -0.0464322029527616
29 "LAYING" "tbodygyrojerk-mean()-z" -0.052785999031686
29 "LAYING" "tbodygyrojerk-std()-x" -0.736117664139535
29 "LAYING" "tbodygyrojerk-std()-y" -0.853639613139535
29 "LAYING" "tbodygyrojerk-std()-z" -0.770221314302326
29 "LAYING" "tbodygyrojerkmag-mean()" -0.802293906366279
29 "LAYING" "tbodygyrojerkmag-std()" -0.840156364186047
29 "LAYING" "tbodygyromag-mean()" -0.602228993700349
29 "LAYING" "tbodygyromag-std()" -0.653732301592151
29 "LAYING" "tgravityacc-mean()-x" 0.683067625610465
29 "LAYING" "tgravityacc-mean()-y" 0.115489757911628
29 "LAYING" "tgravityacc-mean()-z" 0.208215370043721
29 "LAYING" "tgravityacc-std()-x" -0.973282885843023
29 "LAYING" "tgravityacc-std()-y" -0.964643161017442
29 "LAYING" "tgravityacc-std()-z" -0.941621790232558
29 "LAYING" "tgravityaccmag-mean()" -0.553585593347965
29 "LAYING" "tgravityaccmag-std()" -0.579067216088081
30 "LAYING" "fbodyacc-mean()-x" -0.635650125322193
30 "LAYING" "fbodyacc-mean()-y" -0.55849001001906
30 "LAYING" "fbodyacc-mean()-z" -0.634958546900783
30 "LAYING" "fbodyacc-std()-x" -0.609238911508407
30 "LAYING" "fbodyacc-std()-y" -0.531321491840992
30 "LAYING" "fbodyacc-std()-z" -0.506570361273995
30 "LAYING" "fbodyaccjerk-mean()-x" -0.685307771157441
30 "LAYING" "fbodyaccjerk-mean()-y" -0.671673670524282
30 "LAYING" "fbodyaccjerk-mean()-z" -0.755432212793734
30 "LAYING" "fbodyaccjerk-std()-x" -0.701879208571802
30 "LAYING" "fbodyaccjerk-std()-y" -0.672622022924282
30 "LAYING" "fbodyaccjerk-std()-z" -0.807184940939948
30 "LAYING" "fbodyaccmag-mean()" -0.600372067046214
30 "LAYING" "fbodyaccmag-std()" -0.646522810920757
30 "LAYING" "fbodybodyaccjerkmag-mean()" -0.656339723754047
30 "LAYING" "fbodybodyaccjerkmag-std()" -0.664600262443812
30 "LAYING" "fbodybodygyrojerkmag-mean()" -0.811292332428198
30 "LAYING" "fbodybodygyrojerkmag-std()" -0.822805618746736
30 "LAYING" "fbodybodygyromag-mean()" -0.669600510563003
30 "LAYING" "fbodybodygyromag-std()" -0.589192650089817
30 "LAYING" "fbodygyro-mean()-x" -0.667418236692689
30 "LAYING" "fbodygyro-mean()-y" -0.629910665959817
30 "LAYING" "fbodygyro-mean()-z" -0.615699347830287
30 "LAYING" "fbodygyro-std()-x" -0.676801995680601
30 "LAYING" "fbodygyro-std()-y" -0.496310421449608
30 "LAYING" "fbodygyro-std()-z" -0.620253390415144
30 "LAYING" "tbodyacc-mean()-x" 0.276305836721932
30 "LAYING" "tbodyacc-mean()-y" -0.0175856077340209
30 "LAYING" "tbodyacc-mean()-z" -0.10589355727859
30 "LAYING" "tbodyacc-std()-x" -0.615890785389034
30 "LAYING" "tbodyacc-std()-y" -0.519047387875457
30 "LAYING" "tbodyacc-std()-z" -0.522643273772115
30 "LAYING" "tbodyaccjerk-mean()-x" 0.0734799270148825
30 "LAYING" "tbodyaccjerk-mean()-y" 0.00730438257971279
30 "LAYING" "tbodyaccjerk-mean()-z" -0.000653871890373369
30 "LAYING" "tbodyaccjerk-std()-x" -0.679007254150131
30 "LAYING" "tbodyaccjerk-std()-y" -0.6607705539047
30 "LAYING" "tbodyaccjerk-std()-z" -0.781644485013055
30 "LAYING" "tbodyaccjerkmag-mean()" -0.697050126998956
30 "LAYING" "tbodyaccjerkmag-std()" -0.658972148093473
30 "LAYING" "tbodyaccmag-mean()" -0.538131194183003
30 "LAYING" "tbodyaccmag-std()" -0.588158111633681
30 "LAYING" "tbodygyro-mean()-x" -0.0354229280326632
30 "LAYING" "tbodygyro-mean()-y" -0.0717482452402089
30 "LAYING" "tbodygyro-mean()-z" 0.0834544586693995
30 "LAYING" "tbodygyro-std()-x" -0.671005846122715
30 "LAYING" "tbodygyro-std()-y" -0.538990663942298
30 "LAYING" "tbodygyro-std()-z" -0.589783442185379
30 "LAYING" "tbodygyrojerk-mean()-x" -0.0926769005274151
30 "LAYING" "tbodygyrojerk-mean()-y" -0.0412903779669452
30 "LAYING" "tbodygyrojerk-mean()-z" -0.0493556177875196
30 "LAYING" "tbodygyrojerk-std()-x" -0.780636429556136
30 "LAYING" "tbodygyrojerk-std()-y" -0.79894807305483
30 "LAYING" "tbodygyrojerk-std()-z" -0.76322854691906
30 "LAYING" "tbodygyrojerkmag-mean()" -0.785870931331593
30 "LAYING" "tbodygyrojerkmag-std()" -0.810398514673629
30 "LAYING" "tbodygyromag-mean()" -0.510032754098198
30 "LAYING" "tbodygyromag-std()" -0.573779428671018
30 "LAYING" "tgravityacc-mean()-x" 0.696858200678851
30 "LAYING" "tgravityacc-mean()-y" 0.0512698188974987
30 "LAYING" "tgravityacc-mean()-z" 0.184343178348037
30 "LAYING" "tgravityacc-std()-x" -0.974319118563969
30 "LAYING" "tgravityacc-std()-y" -0.952288292767624
30 "LAYING" "tgravityacc-std()-z" -0.92943263464752
30 "LAYING" "tgravityaccmag-mean()" -0.538131194183003
30 "LAYING" "tgravityaccmag-std()" -0.588158111633681
